wave,trust_stratum,spec,thresholded,n_cc,from,to,edge_key,weight,abs_weight,from_domain,to_domain,from_role,to_role,is_focal_edge,is_affect_affect,is_behavior_behavior,is_belief_affect,is_belief_behavior,is_affect_behavior,kind
56,high,g05_spearman,False,351,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0250495975450299,0.0250495975450299,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0200673126997986,0.0200673126997986,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,high,g05_spearman,False,351,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0100115468308313,0.0100115468308313,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0072120121229121,0.0072120121229121,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_spearman,False,351,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g05_spearman,False,351,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_spearman,False,351,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.562066156177224,0.562066156177224,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g05_thr,True,351,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.279718456516268,0.279718456516268,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.268338494900249,0.268338494900249,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.206358609072715,0.206358609072715,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.204369172564096,0.204369172564096,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,high,g05_thr,True,351,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.170233043092322,0.170233043092322,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.169059498914331,0.169059498914331,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.147617307207555,0.147617307207555,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g05_thr,True,351,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.146601677207386,0.146601677207386,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g05_thr,True,351,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.0,0.0,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,high,g05_thr,True,351,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,high,g05_thr,True,351,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.0,0.0,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g05_thr,True,351,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g05_thr,True,351,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g05_thr,True,351,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g05_thr,True,351,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g05_thr,True,351,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g05_thr,True,351,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.531144423692983,0.531144423692983,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g075,False,351,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.261466332588217,0.261466332588217,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.253373428608667,0.253373428608667,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.184472929324428,0.184472929324428,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,high,g075,False,351,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.179544945105495,0.179544945105495,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.167464336600436,0.167464336600436,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.161416094106531,0.161416094106531,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.129215113141818,0.129215113141818,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g075,False,351,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.127075033951044,0.127075033951044,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g075,False,351,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.10326597434691,0.10326597434691,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g075,False,351,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0938326692675476,0.0938326692675476,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0766582332275105,0.0766582332275105,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0741027436432377,0.0741027436432377,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0685615943391421,0.0685615943391421,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0654778352644396,0.0654778352644396,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g075,False,351,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.0533989373204396,0.0533989373204396,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,high,g075,False,351,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0470292017152531,0.0470292017152531,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0367245428871753,0.0367245428871753,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.0223205463735707,0.0223205463735707,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,high,g075,False,351,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0112771293148659,0.0112771293148659,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0080194552336053,0.0080194552336053,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,high,g075,False,351,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,high,g075,False,351,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,high,g075,False,351,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,high,g075,False,351,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.522142337680245,0.522142337680245,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05,False,383,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.350027751562316,0.350027751562316,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.267477724213927,0.267477724213927,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.25053034016802,0.25053034016802,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05,False,383,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.240246805655903,0.240246805655903,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.222716478047016,0.222716478047016,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05,False,383,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.193270876135318,0.193270876135318,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.166529824308818,0.166529824308818,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05,False,383,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.14666766730118,0.14666766730118,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05,False,383,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.140327090154336,0.140327090154336,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.122296617057614,0.122296617057614,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.107834671759965,0.107834671759965,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05,False,383,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0921444858064795,0.0921444858064795,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05,False,383,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0695622643782032,0.0695622643782032,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,low,g05,False,383,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0422068154514394,0.0422068154514394,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0279237841159607,0.0279237841159607,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0274840359837989,0.0274840359837989,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05,False,383,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0264913354127847,0.0264913354127847,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0224520941179743,0.0224520941179743,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0062428078171122,0.0062428078171122,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0041853555621712,0.0041853555621712,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05,False,383,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05,False,383,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05,False,383,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.531702417744227,0.531702417744227,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_spearman,False,383,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.312858578961457,0.312858578961457,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.284512997577216,0.284512997577216,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.267336726942148,0.267336726942148,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.244316734085197,0.244316734085197,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05_spearman,False,383,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.209644704385641,0.209644704385641,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05_spearman,False,383,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.171926696692816,0.171926696692816,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_spearman,False,383,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.158154120584315,0.158154120584315,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_spearman,False,383,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.14992139030542,0.14992139030542,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.141493307939287,0.141493307939287,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.138167519360311,0.138167519360311,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_spearman,False,383,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.120958932741573,0.120958932741573,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.101737156392353,0.101737156392353,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_spearman,False,383,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0711493088825936,0.0711493088825936,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,low,g05_spearman,False,383,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0309770366944167,0.0309770366944167,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0279832057582668,0.0279832057582668,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0237807288011251,0.0237807288011251,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0229914138579841,0.0229914138579841,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.015818496997153,0.015818496997153,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0148866465976628,0.0148866465976628,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_spearman,False,383,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_spearman,False,383,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_spearman,False,383,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_spearman,False,383,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.53437294504503,0.53437294504503,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_thr,True,383,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.356237925434722,0.356237925434722,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.268292705321276,0.268292705321276,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.254913023999908,0.254913023999908,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05_thr,True,383,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.248472824481591,0.248472824481591,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.22413224239124,0.22413224239124,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g05_thr,True,383,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.204542882300401,0.204542882300401,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.16819112169682,0.16819112169682,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_thr,True,383,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.153446108833217,0.153446108833217,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_thr,True,383,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.149734040450115,0.149734040450115,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.130287961726576,0.130287961726576,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.108397900917569,0.108397900917569,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g05_thr,True,383,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,low,g05_thr,True,383,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
