wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role
56,high,351,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.0533989373204396,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w56_high__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.0533989373204396,affect,affect,non_focal,non_focal
56,high,351,g05,AFF_FEAR,USE2_AVOID,0.0470292017152531,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_FEAR,USE2_AVOID,net_g05_w56_high__AFF_FEAR__USE2_AVOID,0.0470292017152531,affect,behavior,non_focal,non_focal
56,high,351,g05,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0.0367245428871753,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_SPACE150,WORRY_HEALTH_SYSTEM,net_g05_w56_high__USE2_SPACE150__WORRY_HEALTH_SYSTEM,0.0367245428871753,behavior,affect,non_focal,non_focal
56,high,351,g05,AFF_WORRY,SEVERITY,0.0223205463735707,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_WORRY,SEVERITY,net_g05_w56_high__AFF_WORRY__SEVERITY,0.0223205463735707,affect,belief,non_focal,focal_belief
56,high,351,g05,AFF_FEAR,USE2_SPACE150,0.0112771293148659,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,AFF_FEAR,USE2_SPACE150,net_g05_w56_high__AFF_FEAR__USE2_SPACE150,0.0112771293148659,affect,behavior,non_focal,non_focal
56,high,351,g05,USE2_AVOID,USE2_MASK,0.00801945523360533,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_high,net_g05_w56_high,USE2_AVOID,USE2_MASK,net_g05_w56_high__USE2_AVOID__USE2_MASK,0.00801945523360533,behavior,behavior,non_focal,non_focal
56,low,383,g05,AFF_FEAR,AFF_WORRY,0.522142337680245,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,AFF_WORRY,net_g05_w56_low__AFF_FEAR__AFF_WORRY,0.522142337680245,affect,affect,non_focal,non_focal
56,low,383,g05,USE2_MASK,USE2_SPACE150,0.350027751562316,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_MASK,USE2_SPACE150,net_g05_w56_low__USE2_MASK__USE2_SPACE150,0.350027751562316,behavior,behavior,non_focal,non_focal
56,low,383,g05,USE2_AVOID,USE2_SPACE150,0.267477724213927,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_SPACE150,net_g05_w56_low__USE2_AVOID__USE2_SPACE150,0.267477724213927,behavior,behavior,non_focal,non_focal
56,low,383,g05,AFF_WORRY,SEVERITY,0.25053034016802,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,SEVERITY,net_g05_w56_low__AFF_WORRY__SEVERITY,0.25053034016802,affect,belief,non_focal,focal_belief
